day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;103400;KELP;2018;32;;;;;2019;1;2020;5;2022;32;2018.5;699.855224609375
-1;103400;RAINFOREST_RESIN;9998;9;9996;2;9995;30;10000;4;10004;2;10005;30;9999.0;1940.0
-1;103500;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1940.0
-1;103500;KELP;2019;8;2018;28;;;2020;9;2022;28;;;2019.5;701.0
-1;103600;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1940.0
-1;103600;KELP;2018;27;;;;;2022;27;;;;;2020.0;701.0
-1;103700;KELP;2019;1;2018;24;;;2022;25;;;;;2020.5;701.0
-1;103700;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1940.0
-1;103800;KELP;2018;26;;;;;2020;7;2022;26;;;2019.0;701.0
-1;103800;RAINFOREST_RESIN;9998;5;9995;26;;;10005;26;;;;;10001.5;1960.0
-1;103900;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;1960.0
-1;103900;KELP;2019;2;2018;22;;;2022;24;;;;;2020.5;701.0
-1;104000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1960.0
-1;104000;KELP;2020;1;2018;27;;;2022;27;;;;;2021.0;701.0
-1;104100;KELP;2019;28;;;;;2022;28;;;;;2020.5;701.0
-1;104100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1960.0
-1;104200;KELP;2019;23;;;;;2021;7;2022;24;;;2020.0;701.0
-1;104200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1960.0
-1;104300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1960.0
-1;104300;KELP;2019;21;;;;;2022;22;;;;;2020.5;701.0
-1;104400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1960.0
-1;104400;KELP;2019;29;;;;;2022;29;;;;;2020.5;701.0
-1;104500;KELP;2019;26;;;;;2022;26;;;;;2020.5;701.0
-1;104500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1960.0
-1;104600;KELP;2019;28;;;;;2022;27;;;;;2020.5;701.0
-1;104600;RAINFOREST_RESIN;9996;2;9995;25;;;10002;4;10004;2;10005;25;9999.0;1960.0
-1;104700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1960.0
-1;104700;KELP;2019;32;;;;;2022;31;;;;;2020.5;701.0
-1;104800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1962.0
-1;104800;KELP;2019;34;;;;;2022;28;;;;;2020.5;701.0
-1;104900;KELP;2019;26;;;;;2021;4;2022;26;;;2020.0;701.0
-1;104900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1962.0
-1;105000;KELP;2018;21;;;;;2022;21;;;;;2020.0;701.0
-1;105000;RAINFOREST_RESIN;9995;21;;;;;10002;2;10005;21;;;9998.5;1962.0
-1;105100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1962.0
-1;105100;KELP;2019;8;2018;32;;;2022;32;;;;;2020.5;701.0
-1;105200;RAINFOREST_RESIN;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;1962.0
-1;105200;KELP;2020;7;2018;26;;;2022;26;;;;;2021.0;701.0
-1;105300;KELP;2020;1;2018;27;;;2021;27;;;;;2020.5;701.0
-1;105300;RAINFOREST_RESIN;9996;2;9995;25;;;10002;9;10004;2;10005;25;9999.0;1962.0
-1;105400;KELP;2018;30;;;;;2021;24;;;;;2019.5;701.37451171875
-1;105400;RAINFOREST_RESIN;10002;1;9995;24;;;10005;24;;;;;10003.5;1962.0
-1;105500;RAINFOREST_RESIN;9998;1;9995;28;;;10005;28;;;;;10001.5;1964.0
-1;105500;KELP;2018;28;;;;;2020;2;2021;28;;;2019.0;701.458251953125
-1;105600;RAINFOREST_RESIN;9998;8;9995;30;;;10005;30;;;;;10001.5;1964.0
-1;105600;KELP;2020;1;2018;30;;;2021;30;;;;;2020.5;701.416259765625
-1;105700;KELP;2020;1;2018;1;2017;28;2021;29;;;;;2020.5;702.69091796875
-1;105700;RAINFOREST_RESIN;9998;8;9996;1;9995;28;10004;1;10005;28;;;10001.0;1964.0
-1;105800;KELP;2020;7;2018;28;;;2021;28;;;;;2020.5;702.75
-1;105800;RAINFOREST_RESIN;10002;3;9996;2;9995;26;10004;2;10005;26;;;10003.0;1964.0
-1;105900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1970.0
-1;105900;KELP;2018;24;;;;;2021;24;;;;;2019.5;704.552734375
-1;106000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1970.0
-1;106000;KELP;2018;18;;;;;2021;22;;;;;2019.5;705.564453125
-1;106100;KELP;2018;24;;;;;2020;7;2021;24;;;2019.0;706.025390625
-1;106100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1970.0
-1;106200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1970.0
-1;106200;KELP;2018;23;;;;;2021;23;;;;;2019.5;707.220703125
-1;106300;KELP;2018;32;;;;;2019;4;2021;28;;;2018.5;705.337890625
-1;106300;RAINFOREST_RESIN;9996;2;9995;26;;;9998;2;10000;4;10004;2;9997.0;1970.0
-1;106400;RAINFOREST_RESIN;9998;10;9996;1;9995;22;10000;6;10004;1;10005;22;9999.0;1974.0
-1;106400;KELP;2018;23;;;;;2019;6;2020;8;2022;23;2018.5;705.765625
-1;106500;KELP;2018;20;;;;;2020;4;2022;20;;;2019.0;711.0
-1;106500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1974.0
-1;106600;RAINFOREST_RESIN;9995;30;;;;;9998;4;10005;30;;;9996.5;1974.0
-1;106600;KELP;2018;30;;;;;2020;6;2022;30;;;2019.0;711.0
-1;106700;KELP;2018;30;;;;;2022;30;;;;;2020.0;711.0
-1;106700;RAINFOREST_RESIN;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;1982.0
-1;106800;RAINFOREST_RESIN;10002;1;9998;9;9996;1;10004;1;10005;30;;;10003.0;1984.0
-1;106800;KELP;2019;3;2018;30;;;2022;31;;;;;2020.5;711.0
-1;106900;KELP;2018;29;;;;;2022;29;;;;;2020.0;711.0
-1;106900;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1986.0
-1;107000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1986.0
-1;107000;KELP;2018;26;;;;;2019;2;2022;26;;;2018.5;711.0
-1;107100;KELP;2018;22;;;;;2022;22;;;;;2020.0;712.715087890625
-1;107100;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;1986.0
-1;107200;RAINFOREST_RESIN;9998;1;9996;1;9995;24;10004;1;10005;24;;;10001.0;2016.0
-1;107200;KELP;2018;25;;;;;2020;2;2022;25;;;2019.0;712.938720703125
-1;107300;KELP;2018;25;;;;;2021;25;;;;;2019.5;712.308837890625
-1;107300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2016.0
-1;107400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2016.0
-1;107400;KELP;2019;6;2018;25;;;2022;25;;;;;2020.5;719.44921875
-1;107500;KELP;2018;25;;;;;2022;25;;;;;2020.0;718.921875
-1;107500;RAINFOREST_RESIN;9995;25;;;;;10002;5;10005;25;;;9998.5;2016.0
-1;107600;RAINFOREST_RESIN;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;2026.0
-1;107600;KELP;2018;31;;;;;2020;4;2021;31;;;2019.0;718.5859375
-1;107700;KELP;2018;24;;;;;2021;24;;;;;2019.5;713.359375
-1;107700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2026.0
-1;107800;RAINFOREST_RESIN;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;2026.0
-1;107800;KELP;2018;22;;;;;2021;22;;;;;2019.5;713.775390625
-1;107900;KELP;2018;1;2017;28;;;2021;29;;;;;2019.5;712.916015625
-1;107900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;2026.0
-1;108000;RAINFOREST_RESIN;9996;1;9995;26;;;9998;11;10004;1;10005;26;9997.0;2026.0
-1;108000;KELP;2018;1;2017;26;;;2021;27;;;;;2019.5;713.046875
-1;108100;KELP;2018;25;;;;;2021;25;;;;;2019.5;713.33203125
-1;108100;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;2048.0
-1;108200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;2050.0
-1;108200;KELP;2017;31;;;;;2019;1;2021;31;;;2018.0;711.35546875
-1;108300;KELP;2017;21;;;;;2021;21;;;;;2019.0;709.8671875
-1;108300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2050.0
-1;108400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;2050.0
-1;108400;KELP;2019;1;2017;26;;;2020;26;;;;;2019.5;704.69921875
-1;108500;KELP;2017;24;;;;;2020;25;;;;;2018.5;705.8671875
-1;108500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2053.0
-1;108600;RAINFOREST_RESIN;9996;1;9995;26;;;9998;4;10004;1;10005;26;9997.0;2053.0
-1;108600;KELP;2017;27;;;;;2020;27;;;;;2018.5;709.119140625
-1;108700;KELP;2017;23;;;;;2020;23;;;;;2018.5;709.025390625
-1;108700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2061.0
-1;108800;KELP;2017;20;;;;;2020;20;;;;;2018.5;707.8828125
-1;108800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2061.0
-1;108900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2061.0
-1;108900;KELP;2017;31;;;;;2021;31;;;;;2019.0;711.181640625
-1;109000;RAINFOREST_RESIN;9995;20;;;;;10002;2;10005;20;;;9998.5;2061.0
-1;109000;KELP;2018;4;2017;20;;;2021;20;;;;;2019.5;710.59765625
-1;109100;KELP;2017;27;;;;;2019;5;2021;28;;;2018.0;711.416015625
-1;109100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2061.0
-1;109200;KELP;2017;27;;;;;2021;27;;;;;2019.0;711.37109375
-1;109200;RAINFOREST_RESIN;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;2061.0
-1;109300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2061.0
-1;109300;KELP;2017;22;;;;;2020;21;;;;;2018.5;709.78515625
-1;109400;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2061.0
-1;109400;KELP;2017;21;;;;;2021;21;;;;;2019.0;711.802734375
-1;109500;KELP;2018;33;;;;;2021;30;;;;;2019.5;716.578125
-1;109500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2061.0
-1;109600;KELP;2018;29;;;;;2021;29;;;;;2019.5;719.23046875
-1;109600;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;2061.0
-1;109700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2063.0
-1;109700;KELP;2018;26;;;;;2021;27;;;;;2019.5;718.484375
-1;109800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;2063.0
-1;109800;KELP;2018;24;;;;;2021;24;;;;;2019.5;719.01953125
-1;109900;KELP;2018;27;;;;;2021;27;;;;;2019.5;719.767578125
-1;109900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;2065.0
-1;110000;KELP;2018;22;;;;;2021;22;;;;;2019.5;719.611328125
-1;110000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2067.0
-1;110100;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2067.0
-1;110100;KELP;2018;23;;;;;2021;24;;;;;2019.5;718.9765625
-1;110200;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2067.0
-1;110200;KELP;2018;20;;;;;2020;3;2021;20;;;2019.0;716.92578125
-1;110300;KELP;2018;22;;;;;2021;22;;;;;2019.5;718.27734375
-1;110300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2067.0
-1;110400;KELP;2018;23;;;;;2021;30;;;;;2019.5;722.2860107421875
-1;110400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;2067.0
-1;110500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2067.0
-1;110500;KELP;2018;21;;;;;2022;21;;;;;2020.0;722.1485595703125
-1;110600;RAINFOREST_RESIN;10002;8;9995;28;;;10005;28;;;;;10003.5;2067.0
-1;110600;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;722.198486328125
-1;110700;KELP;2020;3;2018;26;;;2021;2;2022;24;;;2020.5;722.2054443359375
-1;110700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;2083.0
-1;110800;KELP;2018;30;;;;;2022;30;;;;;2020.0;722.0018310546875
-1;110800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;2083.0
-1;110900;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2083.0
-1;110900;KELP;2018;24;;;;;2022;24;;;;;2020.0;721.8416748046875
-1;111000;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;2083.0
-1;111000;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;721.604248046875
-1;111100;KELP;2019;27;;;;;2022;27;;;;;2020.5;722.227294921875
-1;111100;RAINFOREST_RESIN;9996;2;9995;25;;;9998;4;10004;2;10005;25;9997.0;2109.0
-1;111200;KELP;2019;22;;;;;2021;1;2022;22;;;2020.0;722.390869140625
-1;111200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2117.0
-1;111300;RAINFOREST_RESIN;9996;1;9995;29;;;9998;3;10004;1;10005;29;9997.0;2117.0
-1;111300;KELP;2019;31;;;;;2022;30;;;;;2020.5;722.100341796875
-1;111400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2123.0
-1;111400;KELP;2019;24;;;;;2022;24;;;;;2020.5;722.222412109375
-1;111500;KELP;2021;1;2019;28;;;2022;22;;;;;2021.5;722.259033203125
-1;111500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2153.0
-1;111600;KELP;2019;39;;;;;2022;32;;;;;2020.5;723.041015625
-1;111600;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2153.0
-1;111700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2153.0
-1;111700;KELP;2019;24;;;;;2022;22;;;;;2020.5;722.677734375
-1;111800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2153.0
-1;111800;KELP;2019;28;;;;;2022;22;;;;;2020.5;722.5751953125
-1;111900;KELP;2019;22;;;;;2022;22;;;;;2020.5;723.1572265625
-1;111900;RAINFOREST_RESIN;9996;2;9995;20;;;10002;5;10004;2;10005;20;9999.0;2153.0
-1;112000;KELP;2018;26;;;;;2020;4;2021;26;;;2019.0;724.9892578125
-1;112000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2153.0
-1;112100;RAINFOREST_RESIN;9996;2;9995;20;;;9998;5;10002;7;10004;2;9997.0;2168.0
-1;112100;KELP;2018;22;;;;;2022;22;;;;;2020.0;727.9632568359375
-1;112200;RAINFOREST_RESIN;9998;1;9996;2;9995;26;10004;2;10005;26;;;10001.0;2178.0
-1;112200;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;744.3828125
-1;112300;KELP;2018;31;;;;;2021;26;;;;;2019.5;746.68359375
-1;112300;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;2178.0
-1;112400;KELP;2018;29;;;;;2021;29;;;;;2019.5;746.875
-1;112400;RAINFOREST_RESIN;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;2178.0
-1;112500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;3;10004;2;10005;21;9999.0;2178.0
-1;112500;KELP;2018;23;;;;;2021;23;;;;;2019.5;746.453125
-1;112600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;2178.0
-1;112600;KELP;2018;30;;;;;2021;30;;;;;2019.5;746.78125
-1;112700;KELP;2018;29;;;;;2021;29;;;;;2019.5;749.87890625
-1;112700;RAINFOREST_RESIN;9996;1;9995;28;;;10002;7;10004;1;10005;28;9999.0;2178.0
-1;112800;KELP;2018;29;;;;;2021;22;;;;;2019.5;749.908203125
-1;112800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2178.0
-1;112900;RAINFOREST_RESIN;9998;1;9996;2;9995;20;10004;2;10005;20;;;10001.0;2178.0
-1;112900;KELP;2018;22;;;;;2021;22;;;;;2019.5;750.177734375
-1;113000;RAINFOREST_RESIN;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;2178.0
-1;113000;KELP;2018;27;;;;;2020;4;2021;27;;;2019.0;750.88671875
-1;113100;KELP;2018;21;;;;;2021;21;;;;;2019.5;747.08203125
-1;113100;RAINFOREST_RESIN;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;2186.0
-1;113200;KELP;2018;38;;;;;2021;31;;;;;2019.5;752.681640625
-1;113200;RAINFOREST_RESIN;9996;2;9995;29;;;10002;10;10004;2;10005;29;9999.0;2186.0
-1;113300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2186.0
-1;113300;KELP;2018;17;;;;;2021;22;;;;;2019.5;751.740234375
-1;113400;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2186.0
-1;113400;KELP;2018;21;;;;;2021;21;;;;;2019.5;752.1171875
-1;113500;KELP;2018;21;;;;;2021;21;;;;;2019.5;751.404296875
-1;113500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2186.0
-1;113600;KELP;2018;25;;;;;2021;25;;;;;2019.5;753.154296875
-1;113600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2186.0
-1;113700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2186.0
-1;113700;KELP;2018;6;2017;21;;;2021;21;;;;;2019.5;755.876953125
-1;113800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;2186.0
-1;113800;KELP;2017;24;;;;;2021;24;;;;;2019.0;756.13671875
-1;113900;KELP;2017;29;;;;;2021;29;;;;;2019.0;755.841796875
-1;113900;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2188.0
-1;114000;KELP;2017;30;;;;;2020;2;2021;28;;;2018.5;759.705078125
-1;114000;RAINFOREST_RESIN;9996;2;9995;28;;;9998;11;10004;2;10005;28;9997.0;2188.0
-1;114100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2210.0
-1;114100;KELP;2020;1;2018;3;2017;32;2021;32;;;;;2020.5;756.431640625
-1;114200;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2210.0
-1;114200;KELP;2017;25;;;;;2021;25;;;;;2019.0;756.34375
-1;114300;KELP;2018;30;;;;;2021;29;;;;;2019.5;750.537109375
-1;114300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2210.0
-1;114400;KELP;2018;28;;;;;2021;28;;;;;2019.5;747.55078125
-1;114400;RAINFOREST_RESIN;9995;28;;;;;10002;2;10005;28;;;9998.5;2210.0
-1;114500;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2210.0
-1;114500;KELP;2018;31;;;;;2021;30;;;;;2019.5;749.990234375
-1;114600;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;2210.0
-1;114600;KELP;2018;26;;;;;2021;26;;;;;2019.5;749.8359375
-1;114700;KELP;2018;34;;;;;2021;28;;;;;2019.5;748.126953125
-1;114700;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2212.0
-1;114800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2212.0
-1;114800;KELP;2018;26;;;;;2021;26;;;;;2019.5;755.7861328125
-1;114900;KELP;2018;21;;;;;2021;21;;;;;2019.5;761.19140625
-1;114900;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2218.0
-1;115000;RAINFOREST_RESIN;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;2218.0
-1;115000;KELP;2018;32;;;;;2021;26;;;;;2019.5;760.2734375
-1;115100;KELP;2020;1;2019;8;2018;25;2022;25;;;;;2021.0;758.404296875
-1;115100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2218.0
-1;115200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2218.0
-1;115200;KELP;2018;21;;;;;2022;21;;;;;2020.0;759.203125
-1;115300;KELP;2019;5;2018;28;;;2022;28;;;;;2020.5;759.62890625
-1;115300;RAINFOREST_RESIN;9995;28;;;;;9998;1;10002;10;10005;28;9996.5;2218.0
-1;115400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2220.0
-1;115400;KELP;2018;24;;;;;2022;24;;;;;2020.0;758.4765625
-1;115500;KELP;2018;26;;;;;2022;26;;;;;2020.0;757.759765625
-1;115500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2256.0
-1;115600;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;2256.0
-1;115600;KELP;2018;33;;;;;2021;29;;;;;2019.5;760.212890625
-1;115700;KELP;2020;1;2018;25;;;2021;25;;;;;2020.5;760.650390625
-1;115700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2256.0
-1;115800;RAINFOREST_RESIN;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;2256.0
-1;115800;KELP;2018;26;;;;;2021;24;;;;;2019.5;760.26953125
-1;115900;KELP;2018;30;;;;;2021;30;;;;;2019.5;764.1484375
-1;115900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2256.0
-1;116000;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2256.0
-1;116000;KELP;2018;24;;;;;2021;25;;;;;2019.5;765.74609375
-1;116100;KELP;2018;24;;;;;2021;24;;;;;2019.5;774.84375
-1;116100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;2256.0
-1;116200;RAINFOREST_RESIN;9995;27;;;;;10002;7;10005;27;;;9998.5;2256.0
-1;116200;KELP;2018;27;;;;;2020;3;2021;27;;;2019.0;766.171875
-1;116300;KELP;2017;29;;;;;2021;29;;;;;2019.0;785.1015625
-1;116300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2256.0
-1;116400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2256.0
-1;116400;KELP;2017;24;;;;;2020;24;;;;;2018.5;803.30859375
-1;116500;KELP;2018;5;2017;29;;;2021;29;;;;;2019.5;789.265625
-1;116500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2256.0
-1;116600;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2256.0
-1;116600;KELP;2017;23;;;;;2021;23;;;;;2019.0;789.875
-1;116700;KELP;2017;26;;;;;2021;26;;;;;2019.0;787.12109375
-1;116700;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;2256.0
-1;116800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;2258.0
-1;116800;KELP;2018;6;2017;30;;;2021;30;;;;;2019.5;790.8359375
-1;116900;KELP;2017;27;;;;;2019;2;2020;1;2021;26;2018.0;791.125
-1;116900;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;2264.0
-1;117000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2264.0
-1;117000;KELP;2017;31;;;;;2020;1;2021;30;;;2018.5;790.21484375
-1;117100;KELP;2017;26;;;;;2021;26;;;;;2019.0;797.8671875
-1;117100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2264.0
-1;117200;RAINFOREST_RESIN;9996;2;9995;20;;;10002;9;10004;2;10005;20;9999.0;2264.0
-1;117200;KELP;2017;22;;;;;2021;22;;;;;2019.0;795.5234375
-1;117300;KELP;2017;22;;;;;2019;2;2021;22;;;2018.0;798.8515625
-1;117300;RAINFOREST_RESIN;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;2267.0
-1;117400;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2267.0
-1;117400;KELP;2017;27;;;;;2021;27;;;;;2019.0;792.3515625
-1;117500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2267.0
-1;117500;KELP;2018;24;;;;;2020;1;2021;26;;;2019.0;788.828125
-1;117600;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2267.0
-1;117600;KELP;2018;31;;;;;2021;31;;;;;2019.5;787.5703125
-1;117700;KELP;2018;1;2017;29;;;2021;30;;;;;2019.5;793.1015625
-1;117700;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2267.0
-1;117800;KELP;2018;3;2017;31;;;2021;31;;;;;2019.5;800.390625
-1;117800;RAINFOREST_RESIN;9996;2;9995;29;;;10002;7;10004;2;10005;29;9999.0;2267.0
-1;117900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2267.0
-1;117900;KELP;2017;30;;;;;2018;4;2020;24;;;2017.5;804.5390625
-1;118000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2291.0
-1;118000;KELP;2017;28;;;;;2019;5;2020;1;2021;27;2018.0;805.91015625
-1;118100;KELP;2017;25;;;;;2021;25;;;;;2019.0;799.34765625
-1;118100;RAINFOREST_RESIN;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;2291.0
-1;118200;KELP;2017;20;;;;;2021;21;;;;;2019.0;802.875
-1;118200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2291.0
-1;118300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;2291.0
